time_s,altitude_ft,vertical_speed_fpm,ias_kt,pitch_deg,roll_deg,heading_deg,throttle_pct,afterburner_on,gear_down,flaps_deg,speedbrake_pct,weight_on_wheels,label
0.0,0.08874886905353878,13.335696000999027,13.062816082609164,-1.0759870233018916,-0.20665883640515256,130.6071414598323,23.003094275714563,0.0,1.0,0.0,0.0,1.0,Taxi
0.1,0.13320118905686887,-8.773794216510726,13.315419765515049,-0.8113487792647538,-0.3589949773716556,130.65609263199406,22.477980599240475,0.0,1.0,0.0,0.0,1.0,Taxi
0.2,0.04487989797098514,-40.90726945980317,12.532553571091167,-0.7419611561480056,0.08296190782287838,130.70174695305263,23.683411490811633,0.0,1.0,0.0,0.0,1.0,Taxi
0.30000000000000004,-0.11578747824547704,-6.805682425314842,12.7954177829561,-0.7712375284948342,0.3012499399122789,130.5962535762585,24.48761193399529,0.0,1.0,0.0,0.0,1.0,Taxi
0.4,0.09917277693029468,-5.711896343430254,11.796624804549431,-0.8239731993657107,1.1721411554427434,130.6193807474819,23.0092852437436,0.0,1.0,0.0,0.0,1.0,Taxi
0.5,0.01632041625383388,1.1945569408709105,12.894796304973905,-1.0426849743924513,-0.04785135736319458,130.55234638988549,22.53933407286273,0.0,1.0,0.0,0.0,1.0,Taxi
0.6000000000000001,-0.10981469354112249,-5.614293249803396,12.823834536492395,-0.6149174804440953,-0.4336991175448922,130.60216253818487,23.6926282292585,0.0,1.0,0.0,0.0,1.0,Taxi
0.7000000000000001,0.07110131068127767,6.549932079229401,11.28698898512143,-0.6628508095441256,-0.5359777343161738,130.73074901223697,23.827990526227058,0.0,1.0,0.0,0.0,1.0,Taxi
0.8,0.049070076649980865,8.91707142246976,12.352370672869492,-0.5110394076746877,0.07880805397350514,130.67981045846784,23.90863758569714,0.0,1.0,0.0,0.0,1.0,Taxi
0.9,-0.06522933642877371,-33.58757390049757,12.60336737884889,-0.976470168478811,-0.15918154687167432,130.726317001131,23.08010699246124,0.0,1.0,0.0,0.0,1.0,Taxi
1.0,-0.09683655882121017,3.3096652034847787,12.53279623066821,-0.5509042128089395,0.17505075293952863,130.68772351474388,23.415495237821293,0.0,1.0,0.0,0.0,1.0,Taxi
1.1,0.06561840266740476,7.1109200707577385,13.424084669880035,-0.9026034540517855,0.44917874143864445,130.61687291382407,23.386978089263835,0.0,1.0,0.0,0.0,1.0,Taxi
1.2000000000000002,-0.029674736074985025,39.332709946287416,13.007297595559006,-0.5688480721643588,0.6820113563083992,130.438068531667,24.0597854255665,0.0,1.0,0.0,0.0,1.0,Taxi
1.3,0.09982699091022691,-48.75319199693436,12.955428165767133,-0.6940172927267543,-0.24788636644700904,130.73272935534317,24.58475079615361,0.0,1.0,0.0,0.0,1.0,Taxi
1.4000000000000001,-0.17814755731726706,15.762061918342004,12.730185394030073,-0.5014044073774866,0.4070542419608454,130.77343216974498,23.84175328309401,0.0,1.0,0.0,0.0,1.0,Taxi
1.5,0.049135573516724984,-5.495369678590514,12.361599722414608,-0.33722165499042067,0.6532805232203297,130.53167149636818,22.188307259374543,0.0,1.0,0.0,0.0,1.0,Taxi
1.6,0.07235014251727433,-3.7892696861321156,12.36454097138184,-0.5622836752016985,0.13345080533820508,130.5538105747906,23.149587030762696,0.0,1.0,0.0,0.0,1.0,Taxi
1.7000000000000002,-0.19709390574792765,8.771015252347999,13.043452554184002,-0.5699919580908388,0.047932325371772604,130.7739147237113,22.25261740570871,0.0,1.0,0.0,0.0,1.0,Taxi
1.8,0.09299064977846495,-28.23310571757267,13.60898317556408,-0.8542839297443116,-0.47704901850550935,130.53207759184977,23.46429315408013,0.0,1.0,0.0,0.0,1.0,Taxi
1.9000000000000001,-0.06881538607058903,70.22991513238323,14.16241249516425,-1.0170584890215821,0.19309849343445576,130.70316020809088,23.767499581552386,0.0,1.0,0.0,0.0,1.0,Taxi
2.0,0.15405566991398845,-27.136216685582394,13.874586374749114,-0.5227782295091428,-0.39530013832800837,130.44690235803324,22.652938539868327,0.0,1.0,0.0,0.0,1.0,Taxi
2.1,-0.04269043364944699,-11.21287061832306,12.87015463761423,-0.3130497674219562,-0.40284532906277065,130.6965010523203,22.85218542068837,0.0,1.0,0.0,0.0,1.0,Taxi
2.2,-0.12487973916220432,-61.09184253277906,11.940155514632238,-0.5733307749392738,0.07688733385436353,130.82775786958837,22.683226314201235,0.0,1.0,0.0,0.0,1.0,Taxi
2.3000000000000003,-0.15140354274990686,6.05287403987947,13.292858195296105,-0.8865530546007564,0.3602900245467967,130.76869224579747,22.664605637504,0.0,1.0,0.0,0.0,1.0,Taxi
