time_s,altitude_ft,vertical_speed_fpm,ias_kt,pitch_deg,roll_deg,heading_deg,throttle_pct,afterburner_on,gear_down,flaps_deg,speedbrake_pct,weight_on_wheels,label
0.0,-0.0031698226345797057,-16.523838688865197,13.953672443448351,0.509192698846137,0.986143584670091,249.1494307044934,12.058955538775953,0.0,1.0,0.0,0.0,1.0,Taxi
0.1,-0.058249284930797035,29.515427096314767,13.409229703700117,0.12409590045164202,-0.6494586554459013,249.25826885633978,13.316974356674457,0.0,1.0,0.0,0.0,1.0,Taxi
0.2,0.14440731284699412,-23.21801825995443,13.451803014189798,0.13305051495306464,-0.3446217976204669,249.01083058353845,12.492900975458996,0.0,1.0,0.0,0.0,1.0,Taxi
0.30000000000000004,-0.11925991393435183,16.437001824500456,13.999643624514004,-0.06162957896198468,-0.03132216188015628,249.1247827770311,13.040521595009023,0.0,1.0,0.0,0.0,1.0,Taxi
0.4,0.02393572419170526,-33.128336545159186,13.593881881972093,0.27483770861006096,-0.5420898366173309,248.97772931623524,12.160082427899148,0.0,1.0,0.0,0.0,1.0,Taxi
0.5,-0.02123436987880179,20.041791874187435,13.163916660523034,-0.07839745420838584,-0.06613967949956179,249.12768106201793,13.208949436240726,0.0,1.0,0.0,0.0,1.0,Taxi
0.6000000000000001,-0.01905095456341466,-13.086101280557443,13.716037289160003,0.5148684318628076,0.5030885337237113,249.22169749256057,12.856396205620108,0.0,1.0,0.0,0.0,1.0,Taxi
0.7000000000000001,-0.04149478221108195,28.898604366265943,14.400010632884195,-0.1339148441063871,-0.008915887342643817,248.84337320065856,12.77804662025615,0.0,1.0,0.0,0.0,1.0,Taxi
0.8,0.12325865195252793,6.594577520404234,13.385546792070766,0.20943649100396897,-0.5607445881931238,248.99805125841544,12.766501220424294,0.0,1.0,0.0,0.0,1.0,Taxi
0.9,0.013921933038606503,-4.789256136360862,13.926243359483905,0.05833158493952176,-0.1734571752683429,248.95649086752974,12.84087731012099,0.0,1.0,0.0,0.0,1.0,Taxi
1.0,-0.06544106289288626,-22.486212710190255,14.16816205893946,-0.014100281929745079,-0.12262510397973075,248.69145972291335,13.964813141323525,0.0,1.0,0.0,0.0,1.0,Taxi
1.1,0.010827588401576656,-15.055797256492417,13.699416301938124,0.21585222129048312,-0.15303883316188982,249.02021954181612,13.682290207345346,0.0,1.0,0.0,0.0,1.0,Taxi
